id,carat,cut,color,clarity,depth,table,x,y,z,price
15278,2.0,Very Good,F,SI2,60.3,62.0,8.09,8.18,4.91,15970
11905,0.53,Ideal,D,SI2,61.1,57.0,5.27,5.3,3.22,1361
20288,1.26,Good,H,SI2,62.3,63.0,6.84,6.88,4.28,5768
20902,0.41,Premium,G,VVS2,60.2,58.0,4.77,4.89,2.91,1007
14634,0.56,Premium,D,SI1,60.5,58.0,5.35,5.3,3.22,1743
14150,0.36,Premium,E,VS2,60.2,58.0,4.61,4.65,2.79,789
15816,0.42,Ideal,D,VS2,62.3,54.0,4.83,4.86,3.02,933
13576,0.3,Premium,G,VS1,61.7,58.0,4.22,4.26,2.62,601
25044,0.31,Ideal,G,VS1,62.3,55.0,4.34,4.37,2.71,749
1929,0.54,Ideal,G,VS1,60.6,56.0,5.27,5.32,3.21,1842
5896,0.3,Ideal,G,VS1,62.0,55.0,4.3,4.32,2.67,626
15288,0.3,Ideal,I,VVS2,61.2,57.0,4.34,4.36,2.66,620
8382,0.36,Ideal,G,VS1,61.3,56.0,4.6,4.64,2.83,741
13811,1.01,Ideal,D,SI1,62.5,56.0,6.41,6.39,4.0,5480
20837,0.39,Premium,G,VVS1,60.9,58.0,4.73,4.71,2.88,1200
26614,2.2,Ideal,I,SI2,61.6,55.0,8.44,8.4,5.19,17640
23750,1.1,Premium,H,SI2,58.8,60.0,6.77,6.72,3.98,3892
15628,0.57,Ideal,J,VS1,62.1,55.0,5.3,5.34,3.3,1268
16813,1.2,Premium,G,VS1,61.6,56.6,6.83,6.81,4.2,8736
818,2.01,Ideal,G,SI2,62.0,54.0,8.05,8.1,5.0,16064
9037,0.42,Premium,F,SI1,62.7,56.0,4.81,4.76,3.0,992
18124,0.31,Ideal,E,VS1,61.7,56.0,4.32,4.34,2.67,871
19405,1.03,Very Good,E,VVS2,62.6,57.0,6.38,6.43,4.01,8770
29523,1.01,Ideal,G,VS2,62.4,56.0,6.39,6.41,4.0,6309
19489,0.73,Ideal,F,SI2,61.3,56.0,5.84,5.8,3.57,2382
6941,0.73,Premium,H,VS2,61.5,58.0,5.83,5.77,3.57,2382
463,1.5,Premium,G,SI1,61.2,58.0,7.38,7.42,4.52,12009
5930,0.4,Very Good,E,SI1,63.1,55.0,4.73,4.7,2.97,882
4398,0.56,Ideal,G,VVS2,60.7,55.0,5.37,5.34,3.25,2012
11017,1.52,Ideal,H,VS2,59.8,57.0,7.48,7.51,4.49,11089
12676,1.01,Very Good,D,SI2,63.7,58.0,6.31,6.34,4.03,4108
7083,0.71,Very Good,G,SI1,62.4,55.0,5.7,5.74,3.57,2141
25471,0.3,Ideal,H,VS1,61.8,55.0,4.35,4.33,2.68,675
10888,0.31,Premium,H,VS1,62.1,60.0,4.31,4.33,2.68,524
3221,0.24,Ideal,F,VVS2,61.7,55.0,4.0,4.02,2.47,505
29346,0.71,Premium,F,SI2,61.3,57.0,5.79,5.75,3.55,2360
14602,0.32,Premium,E,VS1,60.1,59.0,4.39,4.42,2.65,810
16930,1.5,Premium,I,VS1,62.7,57.0,7.31,7.27,4.57,9900
3572,1.12,Ideal,G,VVS2,59.0,57.0,6.83,6.85,4.04,8454
9775,1.13,Ideal,I,VS1,61.9,56.0,6.65,6.68,4.14,6098
3148,0.9,Premium,D,SI2,58.0,61.0,6.3,6.36,3.61,3941
1550,0.51,Ideal,F,VS1,62.6,56.0,5.13,5.06,3.19,1765
24026,0.71,Very Good,H,SI1,63.2,61.0,5.61,5.58,3.54,2207
3146,1.51,Premium,G,SI1,62.5,59.0,7.33,7.27,4.56,8572
17930,0.41,Ideal,G,VS2,61.3,57.0,4.83,4.8,2.95,1061
24335,0.3,Ideal,F,SI1,61.8,55.0,4.34,4.37,2.7,540
12119,0.42,Ideal,G,SI1,61.4,55.0,4.81,4.84,2.96,723
5215,0.31,Ideal,H,VS1,60.5,57.0,4.39,4.42,2.67,698
20162,0.33,Ideal,F,VVS1,61.2,57.0,4.46,4.47,2.73,955
9824,0.5,Premium,E,VS1,60.5,60.0,5.14,5.12,3.09,1799
23265,0.7,Premium,F,SI1,62.4,59.0,5.64,5.67,3.53,2352
11141,0.39,Very Good,F,VS1,62.2,54.4,4.63,4.67,2.91,794
4729,0.3,Ideal,I,VS2,61.8,54.0,4.33,4.36,2.68,438
16093,0.32,Ideal,H,VS1,61.5,56.0,4.39,4.43,2.71,672
19174,1.53,Ideal,I,VVS2,62.4,54.4,7.38,7.33,4.6,11322
24726,0.33,Ideal,G,VS1,62.3,57.0,4.44,4.47,2.77,666
821,0.9,Good,E,SI2,64.1,59.0,6.07,6.03,3.87,3160
28170,0.23,Very Good,H,VVS1,63.0,58.0,3.95,3.98,2.51,530
22672,0.31,Ideal,F,IF,62.0,55.0,4.38,4.35,2.7,938
2413,0.71,Premium,E,VS1,62.8,59.0,5.69,5.65,3.56,3136
11877,0.5,Ideal,E,SI2,61.1,56.0,5.14,5.17,3.15,1116
2351,0.53,Ideal,G,VS1,61.1,57.0,5.24,5.28,3.2,1858
11680,0.32,Ideal,G,VVS2,62.0,54.0,4.39,4.4,2.73,730
8932,1.01,Premium,H,SI2,62.0,56.0,6.47,6.41,3.99,3669
16134,0.32,Ideal,D,VS2,61.4,56.0,4.41,4.42,2.71,740
18781,0.32,Ideal,E,VS2,62.1,57.0,4.38,4.35,2.71,900
26024,0.4,Very Good,H,VVS1,61.8,58.0,4.74,4.78,2.94,1043
9850,0.52,Ideal,E,VS2,62.1,54.0,5.15,5.18,3.21,1666
8653,0.38,Ideal,D,VVS2,60.0,57.0,4.68,4.71,2.82,1100
8127,1.29,Premium,H,SI1,62.8,60.0,6.92,6.88,4.33,6580
6642,0.41,Ideal,F,IF,61.9,56.0,4.77,4.8,2.96,1439
1587,1.2,Premium,H,SI1,60.8,60.0,6.87,6.84,4.16,5444
3632,0.31,Very Good,G,VS2,63.0,57.0,4.28,4.31,2.71,544
25032,0.7,Very Good,H,VS2,63.2,58.0,5.56,5.53,3.51,2131
23467,0.35,Ideal,E,SI2,62.1,56.0,4.52,4.5,2.8,603
13735,1.02,Premium,D,VS2,62.0,54.0,6.47,6.41,4.0,7365
20667,0.32,Ideal,E,VVS2,61.9,54.0,4.43,4.46,2.75,741
9951,0.33,Ideal,H,VVS2,61.8,55.0,4.44,4.47,2.74,765
13500,0.3,Ideal,E,VS2,62.0,56.0,4.32,4.34,2.68,844
4051,1.22,Premium,H,SI1,59.6,59.0,6.97,6.94,4.15,5799
26481,0.32,Ideal,D,VS2,61.9,56.0,4.38,4.39,2.71,940
2851,0.3,Ideal,G,VVS1,61.8,54.0,4.33,4.36,2.68,764
14819,0.32,Ideal,H,VS1,61.6,55.0,4.4,4.43,2.72,646
3186,1.59,Ideal,D,SI1,61.3,54.0,7.53,7.56,4.61,13445
17894,0.25,Ideal,G,VVS2,61.7,57.0,4.08,4.11,2.52,525
7783,0.73,Very Good,I,SI1,63.4,58.0,5.67,5.7,3.61,2054
26205,0.73,Premium,G,VS2,59.9,59.0,5.81,5.81,3.47,2515
8853,1.04,Ideal,I,SI1,61.8,55.0,6.55,6.52,4.03,3941
601,0.7,Ideal,G,VVS1,62.4,56.0,5.67,5.7,3.55,3121
3197,1.21,Premium,F,SI2,61.2,60.0,6.88,6.83,4.18,5429
9220,1.34,Premium,H,SI2,62.9,59.0,7.02,7.06,4.42,7391
8995,0.9,Very Good,G,SI1,62.4,58.0,6.14,6.11,3.82,3567
23712,0.4,Ideal,H,VVS2,61.9,55.0,4.74,4.78,2.95,867
4543,0.31,Ideal,G,VVS1,61.4,57.0,4.4,4.42,2.71,977
7283,0.71,Very Good,E,VS2,62.5,58.0,5.73,5.7,3.57,2953
1949,0.9,Very Good,H,VVS2,63.0,56.0,6.11,6.14,3.86,4940
1782,0.5,Ideal,E,VS1,61.6,53.0,5.11,5.14,3.15,1950
20359,2.01,Good,I,VS2,58.5,60.0,8.14,8.19,4.84,13869
9749,0.73,Ideal,F,VS2,61.7,56.0,5.77,5.82,3.57,2724
6939,0.41,Premium,D,VS2,61.8,58.0,4.75,4.76,2.94,1158
14451,0.26,Ideal,F,VS1,62.0,55.0,4.09,4.13,2.54,547
7408,0.73,Ideal,D,SI1,61.8,56.0,5.77,5.8,3.58,3189
20247,1.51,Good,D,SI1,62.9,59.0,7.2,7.17,4.52,11372
9084,1.56,Very Good,I,VS1,61.8,57.0,7.46,7.44,4.6,12028
7840,0.54,Premium,G,VS2,61.6,59.0,5.19,5.21,3.2,1546
7226,1.01,Ideal,D,SI2,61.9,54.0,6.4,6.43,3.97,4260
28175,1.01,Premium,D,SI1,63.0,60.0,6.32,6.27,3.96,5543
18718,0.33,Premium,G,VS2,62.5,57.0,4.38,4.34,2.73,579
17943,1.08,Ideal,E,SI1,61.7,56.0,6.58,6.62,4.06,5739
7863,0.39,Ideal,E,VS2,61.2,55.0,4.77,4.8,2.92,889
9660,0.5,Premium,F,SI2,62.8,62.0,5.04,5.01,3.16,956
8268,0.91,Ideal,I,VS2,61.8,56.0,6.21,6.22,3.85,3774
5869,0.56,Very Good,H,VS1,62.0,58.0,5.26,5.3,3.27,1383
12750,1.01,Fair,F,SI1,64.5,60.0,6.28,6.24,4.04,4481
10149,0.31,Ideal,D,VS2,62.1,56.0,4.35,4.3,2.69,942
21124,0.23,Very Good,E,VVS2,62.6,59.0,3.87,3.89,2.42,530
27488,0.31,Ideal,E,VS1,61.3,56.0,4.33,4.37,2.67,729
17121,0.3,Ideal,G,IF,61.9,55.0,4.29,4.31,2.67,834
24665,0.7,Ideal,D,SI1,62.1,56.0,5.69,5.74,3.55,3332
5394,0.32,Very Good,H,VS1,62.7,57.0,4.34,4.36,2.73,524
9654,0.3,Ideal,F,VS2,61.8,55.0,4.34,4.3,2.67,776
2165,1.01,Premium,F,SI2,61.5,61.0,6.46,6.51,3.99,4877
1492,0.39,Ideal,D,VVS2,61.3,56.0,4.7,4.74,2.89,1132
19137,1.15,Ideal,G,VS2,62.0,57.0,6.71,6.75,4.18,6006
7150,1.52,Ideal,I,SI2,61.9,56.0,7.4,7.37,4.57,11182
28088,0.73,Ideal,G,SI2,61.9,55.0,5.77,5.83,3.59,2307
4481,1.01,Premium,F,VS1,62.1,57.0,6.41,6.35,3.97,6951
14401,0.33,Premium,H,SI2,59.3,59.0,4.48,4.44,2.66,520
27583,0.9,Ideal,D,SI2,60.7,57.0,6.27,6.31,3.82,3825
14712,0.41,Ideal,G,VS2,62.1,55.0,4.77,4.79,2.97,1061
29576,1.2,Fair,H,SI2,64.9,60.0,6.62,6.51,4.27,4648
1430,1.17,Ideal,F,VS1,62.1,55.0,6.74,6.77,4.2,8286
10360,1.03,Very Good,F,SI2,63.1,57.0,6.42,6.35,4.02,4414
12296,1.31,Ideal,H,SI1,60.8,57.0,7.11,7.07,4.32,7368
5080,0.32,Premium,E,VVS1,61.5,58.0,4.39,4.42,2.71,813
22416,0.27,Very Good,E,VS1,63.0,55.0,4.15,4.18,2.61,492
2890,1.54,Ideal,J,VS2,60.9,56.0,7.49,7.45,4.56,8173
1895,0.9,Very Good,F,SI1,59.2,62.0,6.28,6.35,3.76,3689
24482,1.2,Ideal,D,VS1,62.6,56.0,6.77,6.73,4.22,10071
13290,0.93,Premium,G,SI1,62.3,58.0,6.18,6.22,3.86,3945
19235,0.72,Premium,F,VS2,61.4,56.0,5.77,5.75,3.53,2826
4310,2.12,Ideal,H,SI2,62.9,55.0,8.19,8.11,5.13,17118
26953,1.02,Fair,D,SI2,64.4,59.0,6.33,6.3,4.1,4633
22789,1.21,Ideal,E,SI2,60.9,57.0,6.85,6.87,4.18,6266
9770,0.5,Ideal,H,IF,60.3,57.0,5.15,5.17,3.11,1596
19132,0.33,Ideal,I,VS1,62.2,54.0,4.44,4.45,2.76,528
26971,0.28,Very Good,F,VS1,60.7,56.0,4.27,4.29,2.6,490
14223,0.51,Ideal,G,SI1,61.9,55.0,5.13,5.18,3.19,1308
1623,0.42,Ideal,F,VVS1,62.1,55.0,4.81,4.83,2.99,1224
21677,1.01,Good,E,SI2,63.8,57.0,6.34,6.42,4.06,4642
8341,0.4,Premium,F,SI1,62.5,60.0,4.67,4.71,2.93,945
7946,0.36,Very Good,G,VS2,61.4,59.0,4.55,4.58,2.79,689
10605,1.01,Premium,I,VS2,61.7,58.0,6.41,6.4,3.95,4972
452,1.51,Premium,G,SI1,59.7,59.0,7.53,7.43,4.44,11209
22323,0.34,Premium,I,VS1,62.1,59.0,4.5,4.52,2.8,537
9535,1.01,Ideal,H,VS1,62.6,57.0,6.37,6.43,4.01,6229
13749,1.72,Ideal,F,SI1,60.9,58.0,7.66,7.72,4.69,13659
26719,1.02,Premium,H,SI2,62.3,58.0,6.43,6.41,4.0,4077
25475,0.3,Premium,D,SI1,61.3,58.0,4.34,4.38,2.67,709
816,1.25,Ideal,J,VS1,60.2,57.0,6.98,7.02,4.23,5604
5227,0.5,Ideal,E,SI2,63.0,54.0,5.11,5.07,3.21,1154
14644,0.7,Good,F,SI1,63.2,59.0,5.64,5.6,3.56,2378
2024,0.34,Ideal,D,VS2,60.3,57.0,4.53,4.56,2.73,742
526,0.31,Ideal,F,VS2,62.1,56.0,4.35,4.31,2.69,802
26214,0.56,Ideal,E,VS2,61.6,56.0,5.26,5.28,3.25,1741
18622,0.7,Good,I,SI2,64.2,57.0,5.58,5.61,3.58,2640
20545,0.34,Ideal,E,VS1,62.0,55.0,4.5,4.47,2.78,1033
18212,0.9,Fair,G,VS1,61.1,61.0,6.25,6.21,3.8,4309
2352,0.34,Ideal,E,SI1,62.0,55.0,4.48,4.46,2.77,765
5532,0.31,Premium,I,VS2,62.1,59.0,4.37,4.39,2.72,452
25829,0.3,Premium,E,VS2,61.4,58.0,4.31,4.34,2.66,626
18992,0.59,Good,G,SI1,57.9,61.0,5.59,5.55,3.21,1271
6462,0.7,Very Good,F,SI1,59.8,56.0,5.75,5.8,3.45,2469
3637,0.42,Ideal,D,SI1,62.0,56.0,4.79,4.83,2.98,1145
13146,1.2,Very Good,H,VS1,62.8,57.0,6.74,6.68,4.22,6947
13573,0.72,Ideal,F,VVS2,62.3,57.0,5.7,5.75,3.57,3830
18100,1.25,Ideal,H,SI1,60.9,57.0,6.98,6.93,4.24,6999
12575,1.06,Good,G,SI2,57.7,60.0,6.66,6.75,3.9,4496
14173,0.54,Very Good,F,VS2,62.1,59.0,5.17,5.13,3.2,1786
2848,0.38,Ideal,E,IF,62.0,54.0,4.66,4.69,2.9,1300
15302,1.0,Very Good,D,SI1,62.3,56.0,6.37,6.43,3.99,5519
4020,0.31,Ideal,G,VVS2,61.2,55.0,4.38,4.42,2.69,684
6625,0.31,Very Good,H,VVS1,62.3,55.0,4.32,4.36,2.7,642
4904,0.5,Very Good,G,SI1,63.2,59.0,5.04,5.07,3.19,1181
12506,1.52,Ideal,I,VS2,61.8,56.0,7.38,7.42,4.57,8321
6032,0.52,Premium,H,VS1,61.8,58.0,5.15,5.09,3.16,1626
24156,1.51,Premium,H,VS2,60.5,58.0,7.44,7.38,4.48,11212
17530,0.9,Very Good,D,SI2,62.9,57.0,6.08,6.16,3.85,4123
19070,1.24,Ideal,G,SI1,61.8,55.0,6.84,6.89,4.25,7397
11285,1.05,Premium,F,SI1,61.8,58.0,6.52,6.57,4.05,5778
28469,0.32,Ideal,G,SI1,62.0,55.0,4.4,4.44,2.74,593
11846,0.53,Ideal,D,SI1,61.9,56.0,5.21,5.24,3.23,1759
10130,0.7,Premium,G,SI1,58.5,58.0,5.82,5.77,3.39,2163
23479,1.6,Premium,F,SI2,61.7,57.0,7.48,7.52,4.64,10090
984,0.3,Ideal,F,VVS2,61.3,57.0,4.34,4.38,2.68,737
28225,1.5,Premium,H,SI1,61.9,58.0,7.34,7.31,4.54,8868
9742,1.12,Ideal,E,VVS2,60.4,56.0,6.77,6.73,4.07,10221
29000,1.03,Premium,H,VS2,62.5,61.0,6.43,6.4,4.01,5302
1928,1.0,Very Good,G,SI1,63.1,57.0,6.36,6.31,4.0,4032
29798,0.54,Very Good,D,SI1,63.0,57.0,5.21,5.15,3.26,1566
21784,1.02,Premium,E,I1,61.9,57.0,6.43,6.47,3.99,3544
9626,0.34,Ideal,D,SI1,61.8,55.0,4.5,4.53,2.79,626
5397,1.52,Very Good,I,VS2,61.9,58.0,7.35,7.43,4.58,8954
28408,0.24,Very Good,F,VVS1,61.5,60.0,3.98,4.0,2.45,478
11379,1.2,Premium,J,SI1,61.6,59.0,6.83,6.78,4.2,4637
13592,0.57,Ideal,E,VS2,61.9,55.0,5.34,5.39,3.31,1935
10826,0.39,Very Good,F,VVS1,60.1,57.0,4.76,4.79,2.86,1122
1631,0.9,Very Good,E,SI1,62.3,61.0,6.13,6.17,3.84,3800
2910,0.57,Very Good,H,VVS1,62.1,56.0,5.31,5.33,3.31,2040
15084,0.3,Ideal,E,SI1,62.5,58.0,4.28,4.29,2.68,499
14206,0.72,Ideal,F,VS2,61.3,56.0,5.81,5.78,3.55,3629
16835,0.31,Very Good,H,VS1,62.8,55.0,4.31,4.34,2.71,669
12620,1.7,Premium,F,SI2,61.6,58.0,7.64,7.6,4.69,11220
11150,0.34,Premium,G,VS2,62.4,59.0,4.54,4.51,2.83,765
15892,0.41,Ideal,G,VS2,60.9,57.0,4.81,4.82,2.93,835
3220,2.01,Very Good,H,SI1,62.9,60.0,8.04,7.92,5.0,17776
5339,0.39,Very Good,G,IF,62.1,55.0,4.72,4.71,2.93,1235
27157,0.51,Ideal,G,VVS1,62.0,54.0,5.13,5.17,3.19,1893
2666,0.27,Ideal,F,VS2,61.0,55.0,4.2,4.26,2.57,599
10801,0.43,Ideal,F,SI1,62.3,55.0,4.87,4.83,3.02,794
17350,0.7,Premium,F,SI1,61.9,59.0,5.67,5.65,3.5,2585
23922,1.11,Ideal,I,SI2,62.1,56.0,6.59,6.64,4.11,3833
10139,0.7,Very Good,F,VS1,58.3,63.0,5.83,5.9,3.41,2839
13970,1.01,Ideal,G,SI1,60.3,57.0,6.54,6.57,3.95,4870
18168,1.08,Premium,H,SI1,62.4,59.0,6.49,6.52,4.06,5209
11302,1.54,Premium,G,VS1,61.5,58.0,7.4,7.44,4.56,14105
19238,0.37,Ideal,F,VS2,61.3,56.0,4.64,4.62,2.84,858
14525,0.5,Ideal,D,VS2,62.3,54.0,5.08,5.05,3.16,1752
27022,1.2,Fair,F,SI1,64.5,58.0,6.66,6.59,4.27,5832
28923,0.34,Ideal,G,VS2,61.7,56.0,4.47,4.51,2.77,596
2945,0.52,Ideal,D,SI1,62.4,57.0,5.17,5.14,3.21,1723
20899,0.53,Ideal,G,VS2,61.5,56.0,5.21,5.24,3.21,1546
22665,0.33,Ideal,H,VS1,61.5,55.0,4.45,4.49,2.75,579
16683,1.01,Premium,G,SI1,63.0,58.0,6.36,6.39,4.02,5950
17859,1.0,Good,I,SI1,63.8,61.0,6.27,6.24,4.0,3850
15839,1.06,Premium,H,VS2,62.2,58.0,6.52,6.54,4.07,5624
23009,0.7,Premium,F,SI1,61.6,58.0,5.72,5.74,3.53,2196
10819,1.01,Very Good,J,SI2,62.1,60.0,6.4,6.43,3.98,3534
29512,0.3,Ideal,F,IF,60.5,56.0,4.37,4.39,2.65,918
42,0.31,Ideal,H,VS2,61.6,54.0,4.35,4.38,2.69,523
1927,0.31,Ideal,E,VS2,60.8,57.0,4.41,4.38,2.67,773
3024,0.92,Good,D,SI2,60.9,63.0,6.26,6.3,3.83,1864
10257,1.02,Very Good,F,SI1,63.1,57.0,6.39,6.43,4.04,5998
13928,0.81,Ideal,E,VS2,62.0,55.0,5.99,5.94,3.72,3442
27541,0.41,Very Good,D,SI1,62.4,57.0,4.75,4.8,2.98,661
16806,1.02,Very Good,E,SI2,59.4,63.0,6.57,6.63,3.93,4486
4984,0.7,Premium,E,VS1,61.4,59.0,5.72,5.69,3.5,3220
8081,0.33,Ideal,F,VS2,61.7,57.0,4.44,4.48,2.75,743
17974,0.9,Premium,H,SI1,61.4,59.0,6.14,6.19,3.78,3391
8936,0.31,Ideal,F,VS2,60.4,56.0,4.36,4.38,2.64,583
20422,0.59,Ideal,E,VS2,61.9,56.0,5.41,5.38,3.33,1869
21694,0.3,Ideal,I,VVS2,62.6,56.0,4.25,4.28,2.67,595
12058,1.5,Ideal,G,VS1,62.2,56.0,7.28,7.32,4.54,9570
12468,0.42,Ideal,G,VVS1,62.2,57.0,4.81,4.77,2.98,1235
29938,2.54,Very Good,I,SI2,63.2,58.0,8.68,8.65,5.5,12981
15366,0.41,Ideal,F,VVS2,61.8,55.0,4.8,4.78,2.96,1115
4720,0.31,Ideal,H,SI1,62.7,57.0,4.3,4.32,2.7,446
4562,1.01,Premium,F,VS2,61.2,56.0,6.47,6.49,3.96,6911
5052,1.31,Ideal,I,IF,62.5,56.0,6.99,7.03,4.39,10098
26699,0.33,Ideal,G,VS1,61.4,56.0,4.35,4.38,2.69,666
11324,0.34,Premium,G,VVS1,62.3,58.0,4.5,4.51,2.8,869
15505,0.32,Ideal,D,VVS2,61.6,55.0,4.42,4.4,2.72,890
17912,0.26,Very Good,G,VVS1,61.7,56.0,4.1,4.14,2.53,472
16992,0.71,Ideal,E,SI2,61.8,56.0,5.71,5.69,3.52,2360
28523,1.0,Premium,F,VS2,61.0,59.0,6.45,6.41,3.92,5927
17883,0.91,Very Good,G,SI2,63.5,58.0,6.13,6.18,3.9,3593
18215,1.01,Very Good,E,SI1,62.8,59.0,6.36,6.37,4.0,4480
14840,1.51,Very Good,J,VS1,60.8,59.0,7.36,7.4,4.5,8741
835,0.51,Ideal,E,SI1,61.3,56.0,5.12,5.14,3.15,1656
14538,0.71,Premium,F,SI1,59.3,58.0,5.8,5.85,3.45,2163
700,1.6,Ideal,G,VVS2,61.4,56.0,7.5,7.54,4.62,15102
5411,1.21,Ideal,E,VS2,61.6,56.0,6.84,6.91,4.24,9740
20268,0.83,Ideal,H,SI1,61.6,56.0,6.05,6.09,3.73,3074
6734,0.3,Ideal,H,VVS2,62.5,54.0,4.3,4.33,2.7,605
15847,1.0,Good,F,SI1,64.4,54.0,6.24,6.29,4.03,4054
952,0.61,Very Good,F,VS1,60.7,59.0,5.53,5.56,3.37,1978
18821,1.15,Ideal,E,VS1,61.6,56.0,6.75,6.78,4.16,9058
18854,0.33,Premium,F,VVS1,60.2,59.0,4.45,4.49,2.7,862
18192,1.11,Ideal,G,VS2,61.1,57.0,6.7,6.66,4.08,6539
26938,0.91,Ideal,H,SI2,61.6,57.0,6.25,6.28,3.86,3546
12035,0.34,Very Good,F,SI1,59.8,61.0,4.5,4.53,2.7,641
3053,0.51,Premium,D,SI1,61.0,58.0,5.15,5.18,3.15,1612
12050,0.57,Ideal,E,SI2,61.7,55.0,5.38,5.35,3.31,1058
4557,0.91,Ideal,D,SI1,61.9,60.0,6.2,6.22,3.85,4568
25720,0.9,Premium,E,SI1,60.7,57.0,6.14,6.21,3.75,4229
4301,0.47,Ideal,E,SI1,62.3,55.0,4.98,5.0,3.13,1090
11986,0.3,Premium,G,IF,62.2,59.0,4.3,4.29,2.67,956
26135,1.1,Ideal,F,VVS1,61.9,57.0,6.65,6.61,4.1,10477
271,0.68,Very Good,G,VS2,59.6,60.0,5.7,5.73,3.42,2188
27876,1.02,Premium,G,SI2,61.5,58.0,6.38,6.43,3.94,4189
4483,1.1,Premium,H,SI1,62.9,61.0,6.57,6.54,4.13,5315
5139,1.51,Premium,D,SI2,61.8,58.0,7.35,7.38,4.56,11666
25565,0.26,Very Good,H,VS1,59.4,58.0,4.16,4.19,2.48,445
27376,0.33,Good,G,SI2,63.7,55.0,4.41,4.38,2.79,573
11290,0.34,Ideal,I,VVS1,61.9,53.0,4.5,4.53,2.8,526
25551,2.05,Ideal,J,SI1,61.1,57.0,8.16,8.23,5.01,15773
25982,0.3,Ideal,F,VVS1,62.1,56.0,4.33,4.35,2.69,804
25138,1.5,Premium,G,VS2,61.3,60.0,7.35,7.32,4.5,12787
29769,0.72,Ideal,H,VS1,61.8,56.0,5.73,5.76,3.55,3164
7334,0.4,Ideal,F,VS1,61.1,56.0,4.77,4.76,2.91,1157
3472,1.5,Very Good,F,VVS2,62.2,59.0,7.25,7.3,4.52,17103
27510,1.02,Very Good,D,SI2,59.8,63.0,6.54,6.58,3.93,4969
28843,1.5,Premium,I,SI2,62.6,58.0,7.27,7.21,4.51,5976
25048,2.23,Very Good,H,SI2,61.4,58.0,8.36,8.43,5.15,17297
975,0.54,Ideal,G,SI1,62.7,57.0,5.2,5.18,3.25,1308
2581,0.3,Ideal,G,VVS2,62.2,56.0,4.27,4.29,2.66,672
7740,0.32,Good,G,SI1,63.3,57.0,4.36,4.39,2.77,477
28031,1.01,Good,F,SI1,63.6,55.0,6.38,6.34,4.04,5190
6930,0.32,Ideal,F,VS2,62.2,55.0,4.4,4.38,2.73,828
20709,0.71,Ideal,G,SI2,61.7,56.0,5.67,5.7,3.52,2196
1077,0.41,Ideal,I,VVS2,60.6,56.0,4.82,4.83,2.93,839
12239,0.55,Ideal,I,VS2,61.1,56.0,5.28,5.3,3.23,1427
13409,2.1,Premium,I,SI1,62.9,58.0,8.21,8.09,5.1,16787
9400,0.25,Very Good,E,VVS2,61.8,59.0,4.05,4.07,2.52,505
1847,1.3,Ideal,H,VS2,62.0,57.0,6.95,6.92,4.3,8061
15293,0.3,Ideal,G,VS1,62.2,57.0,4.3,4.28,2.67,605
21797,0.34,Ideal,F,VVS2,61.4,56.0,4.51,4.53,2.78,913
12232,0.73,Ideal,G,SI1,62.2,55.0,5.76,5.79,3.59,2853
26992,0.51,Very Good,G,SI1,60.9,59.0,5.12,5.14,3.12,1270
15026,2.3,Premium,I,SI2,61.9,60.0,8.49,8.44,5.23,15235
13829,0.32,Ideal,D,VS2,61.8,56.0,4.4,4.42,2.73,758
23761,0.32,Ideal,G,VVS2,61.9,55.0,4.42,4.41,2.73,936
24631,1.54,Premium,H,VVS2,61.3,58.0,7.44,7.4,4.55,12485
26171,0.3,Ideal,D,VS2,61.1,57.0,4.35,4.32,2.65,911
4154,0.81,Ideal,G,SI1,61.3,57.0,6.04,5.99,3.69,3564
25664,1.21,Premium,G,VVS2,59.5,59.0,6.95,6.96,4.16,10589
23173,0.3,Ideal,I,VVS2,61.2,57.0,4.35,4.33,2.66,720
28886,0.32,Premium,D,SI1,60.9,59.0,4.43,4.4,2.69,756
9094,2.01,Fair,F,SI2,64.9,59.0,7.94,7.82,5.04,16857
18314,2.01,Good,E,SI1,58.0,60.0,8.19,8.15,4.84,16339
2874,1.09,Good,H,SI2,64.0,57.0,6.51,6.54,4.16,3725
29694,1.2,Ideal,H,VS2,62.8,56.0,6.76,6.82,4.26,6225
6768,0.4,Premium,G,VS1,61.7,55.0,4.83,4.74,2.95,1125
22024,0.3,Ideal,E,VS2,62.0,54.0,4.31,4.32,2.68,614
14055,0.32,Ideal,F,VS2,61.1,57.0,4.44,4.4,2.7,828
20457,1.51,Premium,G,SI1,61.6,59.0,7.37,7.33,4.52,10719
5374,1.54,Premium,E,SI2,61.3,58.0,7.47,7.41,4.55,7728
15672,0.58,Ideal,F,SI1,62.6,54.0,5.29,5.32,3.32,1404
18391,2.0,Good,E,SI2,64.1,57.0,7.88,7.94,5.07,15690
12888,0.32,Ideal,F,VS2,61.1,56.0,4.4,4.44,2.7,828
2272,0.7,Premium,G,VS1,61.8,58.0,5.7,5.74,3.54,2612
21882,1.0,Premium,E,SI2,61.5,60.0,6.41,6.43,3.95,3445
167,0.56,Premium,G,SI1,60.4,58.0,5.36,5.32,3.24,1207
26343,1.01,Very Good,E,SI1,62.8,57.0,6.35,6.42,4.01,5226
3643,1.26,Very Good,I,SI1,62.1,59.0,6.86,6.97,4.27,6046
571,1.0,Good,E,SI2,60.5,61.0,6.46,6.42,3.9,4258
